"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"4.2","4.1","4.1","4.0","4.1","4.0","4.2","3.8","4.0","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.6","4.6","4.6","4.7","4.7","4.6","4.6","4.5","4.6","4.7","4.6","4.4","4.5","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3","82","18",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Vitalo, Antonia","04","Lab for BIOL 2301","10423","BIOL","19","9","1","Biology","2302","4.6","4.5","4.9","5.0","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.4","4.5","4.6","4.7","4.9","5.0","4.4","4.0","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.4","4.6","4.5","4.5","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.9","4.9","4.9","4.9","4.9","4.9","4.9","4.9","5.0","4.9","5.0","4.7","5.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.2","4.3","57","43",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Elenberger, Carmen","05","Lab for BIOL 2301","10282","BIOL","24","7","0","Biology","2302","3.3","3.2","3.7","3.9","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.2","3.3","3.7","3.3","2.9","3.1","3.3","3.0","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.1","3.3","3.3","3.2","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","3.7","3.1","3.6","4.3","3.9","3.6","3.3","4.1","3.1","4.3","3.7","4.0","4.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.2","4.3","86","14",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Elenberger, Carmen","06","Lab for BIOL 2301","10891","BIOL","21","11","0","Biology","2302","3.5","3.4","4.1","4.5","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.8","3.7","3.9","3.9","3.3","3.5","3.7","2.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.2","3.6","3.4","3.6","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.4","4.2","4.1","4.6","4.4","4.0","3.9","3.8","3.7","4.2","4.1","4.2","3.7","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","100",NA,NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Unzueta Martinez, Andrea","08","Lab for BIOL 2301","11752","BIOL","22","14","0","Biology","2302","3.7","3.7","4.7","4.9","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.2","4.0","4.0","3.7","3.8","4.0","3.9","3.3","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.6","3.9","3.7","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.9","4.8","4.7","4.8","4.9","4.8","4.7","4.7","4.7","4.9","4.6","4.3","4.8","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.2","4.3","86","14",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Kearns, Patrick","09","Lab for BIOL 2301","11772","BIOL","18","9","0","Biology","2302","3.4","3.3","3.7","3.6","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.5","3.5","3.6","3.3","3.4","3.6","3.7","3.0","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.2","3.3","3.2","3.3","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","3.8","3.6","3.8","3.9","4.0","4.0","3.4","3.9","3.6","3.9","3.4","3.6","3.6","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.2","4.3","78","22",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Yandulskaya, Anastasiya","10","Lab for BIOL 2301","18381","BIOL","18","9","1","Biology","2302","3.8","3.7","4.3","4.1","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.4","3.8","3.9","4.4","3.5","3.9","3.7","3.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.5","3.6","3.9","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.4","4.4","4.4","4.6","4.6","4.5","4.3","4.4","3.9","4.8","4.1","4.0","3.9","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3","88","13",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Unzueta Martinez, Andrea","11","Lab for BIOL 2301","16779","BIOL","18","10","1","Biology","2302","3.8","3.7","4.7","4.7","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.9","3.7","4.0","3.9","3.8","4.0","4.0","3.0","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.7","3.8","3.8","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.7","4.6","4.6","4.8","4.8","4.8","4.7","4.4","4.9","5.0","4.6","4.7","5.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.3","67","33",NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Kearns, Patrick","12","Lab for BIOL 2301","17084","BIOL","16","9","0","Biology","2302","4.0","3.7","4.6","4.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.1","3.7","4.1","4.1","4.4","4.3","3.9","2.9","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.8","3.8","3.8","3.5","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.6","4.6","4.6","4.5","4.7","4.6","4.6","4.7","4.7","4.7","4.6","4.4","4.6","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3","100",NA,NA,NA,NA,"Lab for BIOL 2301 (201710: Fall 2016)","Yandulskaya, Anastasiya","13","Lab for BIOL 2301","18382","BIOL","19","9","0","Biology","2302","3.8","3.8","4.0","4.0","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.8","3.8","4.2","4.1","3.2","4.1","3.6","3.2","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.8","3.9","3.8","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.0","3.8","4.0","4.3","3.9","4.1","4.2","4.0","3.8","4.6","3.8","3.9","4.1","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.3","44","56",NA,NA,NA,"Techniques in Biology (201710: Fall 2016)","Raytcheva, Desislava","01","Techniques in Biology","16817","BIOL","13","13","0","Biology","2309","4.5","4.8","4.8","4.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.2","3.0","4.7","4.6","4.5","4.8","4.8","4.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.8","4.8","4.8","4.8","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.7","4.6","4.8","4.8","4.8","4.7","4.6","4.7","4.8","4.9","4.7","4.8","4.8","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3",NA,"62",NA,"31",NA,"Techniques in Biology (201710: Fall 2016)","Raytcheva, Desislava","02","Techniques in Biology","16818","BIOL","13","10","0","Biology","2309","4.2","4.5","4.7","4.7","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.8","0.0","4.6","4.0","3.8","4.4","4.6","4.3","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.3","4.6","4.5","4.5","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.9","4.6","4.7","4.8","4.9","4.3","4.3","4.5","4.8","4.8","4.6","4.8","4.9","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.2","4.3",NA,"70",NA,"20",NA,"Techniques in Biology (201710: Fall 2016)","Raytcheva, Desislava","03","Techniques in Biology","17740","BIOL","14","14","0","Biology","2309","4.4","4.6","4.7","4.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.2","3.0","4.6","4.1","3.9","4.9","4.4","4.7","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.7","4.9","4.4","4.6","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.8","4.6","4.9","4.7","4.8","4.6","4.6","4.4","4.5","4.9","4.5","4.9","4.9","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3","14","14","57",NA,"14","Techniques in Biology (201710: Fall 2016)","Raytcheva, Desislava","04","Techniques in Biology","17741","BIOL","13","12","0","Biology","2309","4.5","4.9","4.8","4.6","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.2","3.0","4.7","4.6","4.0","4.8","4.9","4.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.9","4.9","4.9","4.8","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.9","4.7","4.8","4.8","4.8","4.5","4.8","4.7","4.7","4.7","4.8","4.9","4.9","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.3","8","8","58","25",NA,"Microbiology (201710: Fall 2016)","Piret, Jacqueline","01","Microbiology","12969","BIOL","36","35","0","Biology","2321","4.0","4.1","4.4","4.2","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.7","3.2","4.5","4.2","4.2","4.0","3.8","4.4","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.5","4.2","3.9","3.8","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.4","4.2","4.6","4.5","4.6","4.5","4.2","4.2","4.0","4.6","4.1","4.4","4.6","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.3","20","37",NA,"23","11","Lab for BIOL 2321 (201710: Fall 2016)","Habib, Cameron","01","Lab for BIOL 2321","14352","BIOL","25","22","0","Biology","2322","3.6","3.8","3.7","3.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.0","3.8","3.4","3.6","3.5","4.2","4.2","3.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.8","4.1","3.8","3.3","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","3.9","3.2","3.8","4.0","4.1","3.9","2.7","3.7","3.5","3.6","3.5","3.6","4.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.3","48",NA,"38","10",NA,"Lab for BIOL 2321 (201710: Fall 2016)","Habib, Cameron","03","Lab for BIOL 2321","12839","BIOL","19","16","0","Biology","2322","3.9","4.0","4.0","4.1","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.7","3.9","3.6","3.9","3.9","4.0","4.1","3.9","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.0","4.3","3.9","3.9","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.4","3.8","4.1","4.3","4.3","4.4","3.3","3.9","3.5","3.8","3.8","3.9","4.1","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3","38","38","25",NA,NA,"Animal Behavior (201710: Fall 2016)","Zee, Michele","01","Animal Behavior","17726","BIOL","75","37","1","Biology","3403","3.8","3.8","3.8","3.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.5","3.5","4.0","3.5","4.1","3.9","3.9","4.3","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.2","3.9","3.2","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.1","3.6","3.8","4.2","4.3","4.2","3.4","3.5","3.4","3.9","3.3","3.7","4.2","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.3","3","39","36","19","3","Neurobiology (201710: Fall 2016)","Bunce, Jamie","01","Neurobiology","16816","BIOL","70","68","0","Biology","3405","4.0","3.9","4.2","4.1","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.9","3.3","4.3","3.5","4.2","3.8","4.0","4.3","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.3","4.1","3.7","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.1","3.8","4.2","4.4","4.5","3.9","3.9","4.2","3.7","4.5","4.2","4.3","4.3","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3","21",NA,"36","33","8","Molecular Cell Biology (201710: Fall 2016)","Droz, Shoshoni","01","Molecular Cell Biology","15160","BIOL","20","19","0","Biology","3407","4.3","4.4","4.5","4.6","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.3","3.8","4.5","4.3","4.5","4.5","4.3","4.3","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.6","4.5","4.3","4.2","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.6","4.5","4.5","4.6","4.4","4.4","4.4","4.5","4.5","4.7","4.5","4.4","4.6","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.2","4.3","21",NA,"37","26","11","Current Topics in Biology (201710: Fall 2016)","Ingemi, Jennifer","03","Current Topics in Biology","17747","BIOL","20","9","0","Biology","3409","4.6","4.4","4.9","5.0","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.6","3.6","4.8","4.4","5.0","4.3","4.8","4.9","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","5.0","4.8","4.0","3.9","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","5.0","5.0","5.0","5.0","5.0","4.9","4.7","4.9","5.0","5.0","4.4","4.6","5.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.2","4.3",NA,"56",NA,NA,"33","Biochemistry (201710: Fall 2016)","Fertuck, Kirsten","01","Biochemistry","18959","BIOL","151","64","1","Biology","3611","4.0","3.9","4.3","4.2","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.7","3.9","4.4","3.7","4.2","3.8","4.1","4.5","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.4","4.3","3.2","3.6","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.4","4.3","4.5","4.3","4.6","3.9","3.9","4.1","3.9","4.4","4.1","4.5","4.8","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.2","4.3",NA,"27",NA,"44","26","Lab for BIOL 3611 (201710: Fall 2016)","Cameron, David","01","Lab for BIOL 3611","18960","BIOL","16","7","0","Biology","3612","3.7","3.5","4.1","4.1","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.3","3.6","3.7","4.0","3.4","3.7","4.0","3.6","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.6","3.7","3.4","3.1","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.7","4.0","4.4","4.3","4.0","4.6","3.1","3.6","3.9","4.6","3.7","3.6","4.4","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.2","4.3",NA,"57",NA,"29",NA,"Lab for BIOL 3611 (201710: Fall 2016)","Cameron, David","02","Lab for BIOL 3611","18961","BIOL","15","8","0","Biology","3612","3.6","3.5","3.9","3.6","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.4","3.2","3.9","3.9","3.3","3.5","4.0","3.4","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.5","3.9","3.4","3.4","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.0","4.0","3.9","4.0","4.1","3.6","3.1","3.6","3.5","4.5","3.6","4.1","4.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.2","4.3","13","50","25","13",NA,"Lab for BIOL 3611 (201710: Fall 2016)","Tashjian, Tommy","03","Lab for BIOL 3611","18962","BIOL","17","8","0","Biology","3612","4.1","3.8","4.6","4.5","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.6","4.1","4.1","4.4","4.0","4.4","4.5","3.8","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.1","4.1","3.4","3.2","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.8","4.8","4.8","4.6","4.8","4.6","4.5","4.6","4.5","4.8","4.6","4.4","3.9","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.2","4.3","13","50","25","13",NA,"Lab for BIOL 3611 (201710: Fall 2016)","Tashjian, Tommy","04","Lab for BIOL 3611","18963","BIOL","17","5","1","Biology","3612","4.1","3.8","3.5","4.0","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.3","4.0","4.3","4.3","4.0","4.0","4.0","3.8","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.8","4.0","3.8","3.7","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","3.8","3.5","3.8","3.8","3.8","3.8","3.8","3.5","3.5","2.3","3.5","4.0","3.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.3","50","25",NA,NA,"25","Lab for BIOL 3611 (201710: Fall 2016)","Speciner, Lauren","05","Lab for BIOL 3611","18964","BIOL","15","6","1","Biology","3612","3.5","3.2","3.7","3.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.2","3.6","3.8","3.8","3.3","3.4","3.5","3.6","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","2.8","3.8","3.0","3.3","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.2","3.6","3.8","4.2","3.8","4.0","2.8","3.2","3.0","4.2","4.2","3.6","3.6","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.2","4.3",NA,"60","40",NA,NA,"Lab for BIOL 3611 (201710: Fall 2016)","Speciner, Lauren","06","Lab for BIOL 3611","18965","BIOL","14","7","0","Biology","3612","4.1","3.9","4.2","4.3","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.2","4.5","4.8","4.0","3.7","4.3","4.0","3.6","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.0","4.1","3.7","3.8","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.3","4.3","4.3","4.4","4.3","4.4","3.9","4.0","4.1","4.4","4.0","4.3","4.0","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.2","4.3","14","29","43","14",NA,"Lab for BIOL 3611 (201710: Fall 2016)","Ching, Meining Carly","07","Lab for BIOL 3611","18966","BIOL","14","3","1","Biology","3612","3.7","3.5","4.5","5.0","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.0","3.0","4.0","3.0","4.0","4.5","4.5","3.0","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","3.5","3.5","3.5","3.5","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.0","4.5","4.5","4.5","4.5","4.5","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.2","4.3","50","50",NA,NA,NA,"Lab for BIOL 3611 (201710: Fall 2016)","Ching, Meining Carly","08","Lab for BIOL 3611","18967","BIOL","15","5","0","Biology","3612","4.2","4.3","4.5","4.8","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","4.5","4.0","4.0","4.4","4.0","4.0","4.2","4.2","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
"4.2","4.1","4.1","4.0","4.1","4.2","4.4","4.2","4.3","4.0","4.0","3.5","3.6","4.2","4.3","4.0","4.1","4.8","4.8","4.8","4.8","4.8","4.8","4.2","4.6","4.0","4.4","4.3","4.4","3.8","4.3","4.0","4.2","4.3","4.4","4.2","3.9","4.1","3.9","4.4","4.0","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.2","4.3","40",NA,NA,"40",NA,"Lab for BIOL 3611 (201710: Fall 2016)","Moore, Stephen","09","Lab for BIOL 3611","18968","BIOL","16","5","0","Biology","3612","3.9","4.0","4.4","4.6","3.9","3.8","4.2","4.2","4.1","4.1","4.4","4.3","3.8","4.0","4.4","4.2","3.8","3.8","4.3","3.4","3.7","3.7","4.1","3.8","3.9","3.9","3.9","4.0","4.0","3.9","4.2"
