"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106"
"303","Software Development (201710: Fall 2016)","Weintraub, Michael","01","Software Development","10629","CS","60","38","1","Computer Science","4500","3.5","3.8","4.2","4.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.3","2.9","3.3","4.2","3.6","3.6","3.8","3.4","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.5","4.0","3.9","3.7","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.2","4.3","4.4","4.4","3.7","3.5","4.1","3.9","4.3","4.1","4.1","4.5","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.3","4.3","3","27","41","22","8"
"304","Software Development (201710: Fall 2016)","Weintraub, Michael","02","Software Development","17094","CS","44","23","3","Computer Science","4500","3.6","3.6","4.3","4.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.4","3.1","3.3","4.2","3.9","3.6","3.7","3.4","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.6","3.9","3.4","3.6","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.3","4.3","4.5","4.4","4.0","3.6","4.3","4.3","4.5","4.4","4.3","4.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.3","4.3","5","21","42","21","11"
"305","Robotic Science and Systems (201710: Fall 2016)","Platt, Robert","01","Robotic Science and Systems","18598","CS","19","12","0","Computer Science","4610","3.8","3.6","4.1","4.1","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.7","3.3","3.9","4.3","3.9","3.7","3.6","3.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.7","4.0","3.0","3.5","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.7","4.2","3.9","3.8","4.2","3.8","4.3","3.8","4.5","4.1","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.3","4.3",NA,NA,"50","42",NA
"306","Network Fundamentals (201710: Fall 2016)","Choffnes, David","01","Network Fundamentals","10010","CS","57","36","1","Computer Science","4700","4.4","4.5","4.5","4.6","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.5","4.1","4.4","4.7","4.3","4.1","4.3","4.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.6","4.5","4.3","4.4","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.6","4.5","4.5","4.7","4.6","4.2","4.1","4.2","4.5","4.4","4.2","4.7","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.3","4.3",NA,"6","17","23","54"
"307","Network Security (201710: Fall 2016)","Noubir, Guevara","01","Network Security","11619","CS","47","28","0","Computer Science","4740","4.5","4.6","4.7","4.6","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.7","4.4","4.3","4.8","4.3","4.5","4.3","4.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.7","4.6","4.5","4.7","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.5","4.6","4.7","4.8","4.6","4.7","4.6","4.6","4.8","4.8","4.7","4.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.3","4.3","4",NA,"32","18","46"
"308","Algorithms  Data (201710: Fall 2016)","Shelat, Abhi","01","Algorithms  Data","10889","CS","42","26","0","Computer Science","4800","4.2","4.4","4.2","4.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.8","3.9","4.2","4.3","4.1","4.0","4.5","4.8","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.6","4.6","4.1","4.4","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.2","4.5","4.3","4.0","4.4","3.5","3.9","3.9","4.6","3.9","4.0","4.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.3","4.3","4","8","27","35","27"
"309","Algorithms  Data (201710: Fall 2016)","Nguyen, Huy","02","Algorithms  Data","16303","CS","25","12","1","Computer Science","4800","3.0","3.1","3.2","2.5","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","2.9","2.8","2.9","3.5","2.2","1.9","2.5","4.5","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.4","3.1","2.7","2.9","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","2.3","2.0","3.0","4.1","3.7","3.6","2.6","3.0","1.9","4.5","2.4","3.9","3.9","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","2.5","4.3","4.3",NA,NA,NA,"45","36"
"310","Algorithms  Data (201710: Fall 2016)","Ossowski, Jacek","03","Algorithms  Data","17997","CS","48","21","0","Computer Science","4800","3.7","3.9","3.5","3.4","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.6","3.5","4.0","4.2","3.3","2.9","3.6","4.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.3","4.0","3.5","3.8","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.7","3.0","3.7","4.0","3.9","3.4","3.2","3.3","2.9","4.0","3.1","3.7","4.1","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.4","4.3","4.3",NA,"52",NA,"24","14"
"311","Building Game Engines (201710: Fall 2016)","Brown, Nicholas","01","Building Game Engines","17998","CS","16","9","0","Computer Science","4850","3.9","4.1","4.5","4.3","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.7","4.3","4.4","4.4","3.9","4.0","3.9","3.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.0","4.1","4.3","4.1","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.3","4.7","4.6","4.6","3.9","4.4","4.6","4.2","4.7","4.6","4.6","4.4","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.3","4.3","11","56","22",NA,"11"
"312","Intensive Foundations of CS (201710: Fall 2016)","Skoteiniotis, Therapon","01","Intensive Foundations of CS","16856","CS","38","27","1","Computer Science","5001","4.4","4.4","4.8","4.8","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.5","4.0","4.6","4.8","4.8","4.5","4.3","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.5","4.7","4.0","4.3","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.8","4.8","4.8","4.8","4.8","4.8","4.6","4.7","4.8","4.7","4.7","4.6","4.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.3","4.3",NA,"4","28","36","32"
"313","Intensive Foundations of CS (201710: Fall 2016)","Razzaq, Leena","02","Intensive Foundations of CS","18057","CS","34","23","0","Computer Science","5001","4.1","3.9","4.3","4.3","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.1","3.8","4.0","4.5","4.0","3.9","4.0","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.3","4.3","3.2","3.6","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.3","4.3","4.6","4.4","4.3","3.9","4.4","4.2","4.7","4.3","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.3","4.3",NA,"5","18","36","41"
"314","Discrete and Data Structures (201710: Fall 2016)","Gray, David","01","Discrete and Data Structures","16857","CS","38","27","1","Computer Science","5002","3.5","3.3","3.6","3.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.2","3.4","3.8","4.0","3.1","3.1","3.4","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.2","3.4","3.1","3.3","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.4","2.9","3.1","3.4","3.1","3.0","3.7","3.9","2.6","4.5","4.2","4.2","4.0","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.2","4.3","4.3",NA,"27","19","31","23"
"315","Discrete and Data Structures (201710: Fall 2016)","Eller, Marlin","01","Discrete and Data Structures","16857","CS","38","27","1","Computer Science","5002","3.5","3.3","4.0","3.8","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.2","3.4","3.8","4.0","3.1","3.1","3.4","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.2","3.4","3.1","3.3","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","3.9","3.6","3.6","4.2","3.9","4.1","4.1","3.5","4.3","4.2","4.5","4.4","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.3","4.3",NA,"27","19","31","23"
"316","Discrete and Data Structures (201710: Fall 2016)","Gold, Kevin","02","Discrete and Data Structures","18058","CS","31","23","0","Computer Science","5002","4.4","4.4","4.7","4.8","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.3","4.0","4.7","4.4","4.5","4.4","4.2","4.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.5","4.6","4.0","4.3","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.7","4.7","4.7","4.7","4.8","4.7","4.5","4.6","4.6","4.8","4.5","4.6","4.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.3","4.3",NA,"14","27","32","27"
"317","Recitation for CS 5001 (201710: Fall 2016)","Skoteiniotis, Therapon","01","Recitation for CS 5001","18059","CS","38","26","2","Computer Science","5003","4.4","4.2","4.5","4.4","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.5","4.0","4.4","4.5","4.4","4.5","4.3","4.1","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.2","4.2","4.1","4.3","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.5","4.6","4.5","4.5","4.5","4.4","4.5","4.5","4.5","4.6","4.7","4.6","4.7","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.3","4.3","38","25","8","13","17"
"318","Recitation for CS 5001 (201710: Fall 2016)","Razzaq, Leena","02","Recitation for CS 5001","18060","CS","34","24","3","Computer Science","5003","4.0","3.8","4.3","4.0","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.1","3.8","3.9","4.1","3.9","4.0","4.0","4.3","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.9","4.0","3.6","3.8","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.3","4.4","4.5","4.3","4.3","4.3","4.4","4.2","4.5","4.4","4.2","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.3","4.3","25","25","15","15","20"
"319","Programming Design Paradigm (201710: Fall 2016)","Wand, Mitchell","01","Programming Design Paradigm","11834","CS","65","47","1","Computer Science","5010","3.6","3.9","4.0","4.0","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.0","3.4","4.2","4.0","3.0","3.3","3.2","3.8","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.6","4.2","4.1","3.9","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.3","4.1","4.2","4.3","4.1","4.0","3.8","4.0","3.7","4.3","4.0","3.7","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.3","4.3",NA,NA,"2","11","87"
"320","Programming Design Paradigm (201710: Fall 2016)","Cooper, Ezra","02","Programming Design Paradigm","15324","CS","42","22","1","Computer Science","5010","3.9","4.1","3.8","3.9","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.0","3.7","4.2","4.2","3.5","3.3","3.9","4.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.9","4.3","4.2","4.2","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.0","4.1","4.0","4.0","3.9","3.9","3.6","3.2","3.2","3.7","3.9","4.0","4.0","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.3","4.3",NA,NA,NA,"86",NA
"321","Programming Design Paradigm (201710: Fall 2016)","Miller, James","02","Programming Design Paradigm","15324","CS","42","22","1","Computer Science","5010","3.9","4.1","4.2","4.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.0","3.7","4.2","4.2","3.5","3.3","3.9","4.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.9","4.3","4.2","4.2","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.2","4.3","4.1","4.2","4.1","4.1","4.1","4.3","4.4","4.3","3.9","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.3","4.3",NA,NA,NA,"86",NA
"322","Programming Design Paradigm (201710: Fall 2016)","Wand, Mitchell","03","Programming Design Paradigm","14506","CS","62","52","0","Computer Science","5010","3.4","3.6","3.7","3.5","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.6","3.1","3.8","3.7","3.0","3.0","3.2","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.6","3.8","3.5","3.6","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.0","3.8","4.0","3.9","3.8","3.5","3.3","3.7","3.2","4.1","3.6","3.6","3.9","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.5","4.3","4.3",NA,NA,"4","13","83"
"323","Programming Design Paradigm (201710: Fall 2016)","Clinger, William","04","Programming Design Paradigm","14507","CS","59","45","2","Computer Science","5010","3.7","3.9","4.2","4.2","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.9","3.5","4.0","4.0","3.5","3.6","3.8","3.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.7","4.0","3.9","3.9","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.4","4.3","4.3","4.2","4.2","4.0","4.0","4.0","4.1","4.2","4.3","4.2","4.2","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.3","4.3","2",NA,"2","9","86"
"324","Recitation For CS 5010 (201710: Fall 2016)","Wand, Mitchell","01","Recitation For CS 5010","11280","CS","46","37","3","Computer Science","5011","3.2","3.3","3.4","3.6","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.3","3.1","3.3","3.2","3.2","3.3","3.4","3.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.2","3.4","3.2","3.4","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.5","3.5","3.5","3.5","3.5","3.3","3.3","3.4","3.3","3.6","3.4","3.4","3.5","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.3","4.3","38","3","3","9","47"
"325","Recitation For CS 5010 (201710: Fall 2016)","Wand, Mitchell","02","Recitation For CS 5010","11513","CS","50","38","4","Computer Science","5011","3.7","3.8","3.9","3.7","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.6","3.6","3.8","3.7","3.5","3.5","3.7","3.8","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.7","3.9","3.9","3.8","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.9","3.7","4.0","4.1","4.1","3.8","3.9","3.7","3.7","4.0","3.9","3.9","4.0","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.3","4.3","36","6",NA,"9","48"
"326","Recitation For CS 5010 (201710: Fall 2016)","Wand, Mitchell","03","Recitation For CS 5010","11573","CS","53","37","2","Computer Science","5011","3.9","3.9","3.9","3.9","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.9","3.7","4.1","4.0","3.7","3.8","3.7","3.9","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.9","4.0","3.9","4.0","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.0","3.8","3.9","4.1","4.0","3.8","3.7","3.8","3.7","4.2","3.7","3.7","4.0","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.9","4.3","4.3","59","9","21","9",NA
"327","Recitation For CS 5010 (201710: Fall 2016)","Wand, Mitchell","04","Recitation For CS 5010","11059","CS","37","21","2","Computer Science","5011","3.7","3.7","3.9","3.8","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.8","3.7","3.8","3.8","3.8","3.8","3.6","3.6","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.7","3.6","3.6","3.8","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","4.2","4.2","3.9","4.2","3.9","3.7","3.9","3.8","3.9","4.0","3.9","3.8","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.3","4.3","63",NA,NA,"32",NA
"328","Recitation For CS 5010 (201710: Fall 2016)","Miller, James","05","Recitation For CS 5010","15325","CS","42","20","1","Computer Science","5011","3.8","4.2","4.1","4.3","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.8","3.5","3.7","4.0","3.8","3.7","3.8","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.0","4.1","4.4","4.2","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.2","4.3","4.3","4.1","4.1","4.1","3.8","4.0","4.2","4.2","4.0","3.9","4.0","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.3","4.3","16","5","5","5","68"
"329","Fndtns Artificial Intellegence (201710: Fall 2016)","Amato, Christopher","01","Fndtns Artificial Intellegence","13128","CS","47","36","0","Computer Science","5100","3.8","3.9","3.8","3.7","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.9","4.0","3.7","4.0","3.5","3.6","3.6","4.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.2","3.9","3.5","3.9","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.1","3.5","3.7","3.9","3.9","3.6","3.5","3.8","3.4","4.4","3.8","3.9","4.1","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.7","4.3","4.3",NA,"6","44","33","17"
"330","Fndtns Artificial Intellegence (201710: Fall 2016)","Mulkar-Mehta, Rutu","02","Fndtns Artificial Intellegence","18383","CS","27","15","0","Computer Science","5100","4.0","3.8","3.9","3.8","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.1","3.7","4.0","4.2","4.1","3.9","4.0","4.0","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.9","4.3","3.4","3.6","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.9","3.9","4.1","4.1","3.9","3.7","3.6","3.7","3.6","4.3","3.9","3.8","4.4","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.8","4.3","4.3",NA,"27","33",NA,"27"
"331","Database Management Sys (201710: Fall 2016)","Baclawski, Kenneth","01","Database Management Sys","11441","CS","73","46","0","Computer Science","5200","4.3","4.3","4.6","4.5","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.5","3.9","4.6","4.5","4.3","4.3","4.2","4.2","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.4","4.5","4.0","4.2","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.5","4.6","4.5","4.6","4.6","4.6","4.5","4.5","4.6","4.6","4.5","4.5","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.3","4.3","2","7","42","31","18"
"332","Database Management Sys (201710: Fall 2016)","Chhay, Bruce","03","Database Management Sys","15326","CS","41","23","2","Computer Science","5200","4.3","4.2","4.5","4.6","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","4.5","3.8","4.3","4.4","4.4","4.2","4.4","3.9","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","4.3","4.3","4.0","4.1","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","4.6","4.5","4.7","4.6","4.7","4.6","4.4","4.5","4.5","4.7","4.5","4.3","4.6","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.3","4.3",NA,"67",NA,"19",NA
"333","Robotic Science and Systems (201710: Fall 2016)","Platt, Robert","01","Robotic Science and Systems","18599","CS","19","12","0","Computer Science","5335","3.8","3.6","4.1","4.1","4.0","4.0","4.3","4.3","4.1","4.1","4.4","4.3","3.7","3.3","3.9","4.3","3.9","3.7","3.6","3.7","3.9","3.7","4.1","4.3","3.9","3.9","3.9","4.0","4.0","3.9","4.2","4.2","4.1","4.1","4.0","4.1","3.7","4.0","3.0","3.5","4.2","4.2","3.7","3.9","4.2","4.3","4.0","4.1","3.8","3.7","4.2","3.9","3.8","4.2","3.8","4.3","3.8","4.5","4.1","4.3","4.3","4.4","4.3","4.4","4.4","4.5","4.2","4.1","4.3","4.2","4.5","4.2","4.3","4.5","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.1","4.3","4.3",NA,NA,"50","42",NA
